time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-09 00:00:00+00:00,3,3,371,189
2025-02-10 00:00:00+00:00,223,17,476,237
2025-02-11 00:00:00+00:00,207,8,534,234
2025-02-12 00:00:00+00:00,1108,27,512,164
2025-02-13 00:00:00+00:00,1941,41,450,123
2025-02-14 00:00:00+00:00,1220,36,328,137
2025-02-15 00:00:00+00:00,13,11,100,71
2025-02-16 00:00:00+00:00,7,4,184,72
2025-02-17 00:00:00+00:00,1152,23,237,81
2025-02-18 00:00:00+00:00,667,12,339,86
2025-02-19 00:00:00+00:00,1184,27,345,144
2025-02-20 00:00:00+00:00,683,16,269,114
2025-02-21 00:00:00+00:00,929,19,328,82
2025-02-22 00:00:00+00:00,330,6,183,91
