url_path,views_total,views_unique
/mathesar-foundation/mathesar,473,313
/mathesar-foundation/mathesar/issues,75,33
/mathesar-foundation/mathesar/pulls,58,17
/mathesar-foundation/mathesar/discussions,31,10
/mathesar-foundation/mathesar/releases,17,13
/mathesar-foundation/mathesar/releases/tag/0.9.0,15,12
/mathesar-foundation/mathesar/pull/5218,13,7
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,10,8
/mathesar-foundation/mathesar/milestones,10,4
/mathesar-foundation/mathesar/blob/develop/README.md,10,3
