url_path,views_total,views_unique
/mathesar-foundation/mathesar/commits/develop,810,12
/mathesar-foundation/mathesar,426,302
/mathesar-foundation/mathesar/pulls,157,17
/mathesar-foundation/mathesar/issues,114,26
/mathesar-foundation/mathesar/tree/develop/mathesar,31,6
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,27,9
/mathesar-foundation/mathesar/pull/3810,24,4
/mathesar-foundation/mathesar/issues/3601,23,7
/mathesar-foundation/mathesar/pull/3819,21,2
/mathesar-foundation/mathesar/tree/develop/db,19,4
