url_path,views_total,views_unique
/mathesar-foundation/mathesar,345,206
/mathesar-foundation/mathesar/issues,84,32
/mathesar-foundation/mathesar/pulls,63,18
/mathesar-foundation/mathesar/pull/5347,32,5
/mathesar-foundation/mathesar/discussions,30,10
/mathesar-foundation/mathesar/pull/5348,15,3
/mathesar-foundation/mathesar/pull/5347/commits,14,1
/mathesar-foundation/mathesar/releases/tag/0.12.0,9,8
/mathesar-foundation/mathesar/pull/5349,9,4
/mathesar-foundation/mathesar/blob/develop/docker-compose.yml,8,3
