url_path,views_total,views_unique
/mathesar-foundation/mathesar,348,217
/mathesar-foundation/mathesar/issues,152,27
/mathesar-foundation/mathesar/pulls,93,8
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,33,7
/mathesar-foundation/mathesar/tree/develop/mathesar,29,5
/mathesar-foundation/mathesar/commits/develop,29,3
/mathesar-foundation/mathesar/issues/2716,24,6
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,23,5
/mathesar-foundation/mathesar/pull/3449,23,4
/mathesar-foundation/mathesar/tree/develop/db,21,4
