time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-01 00:00:00+00:00,67,9,87,30
2024-05-02 00:00:00+00:00,176,17,95,23
2024-05-03 00:00:00+00:00,163,12,73,35
2024-05-04 00:00:00+00:00,37,7,103,19
2024-05-05 00:00:00+00:00,39,8,110,11
2024-05-06 00:00:00+00:00,233,18,111,18
2024-05-07 00:00:00+00:00,373,12,152,25
2024-05-08 00:00:00+00:00,72,12,174,38
2024-05-09 00:00:00+00:00,199,14,143,19
2024-05-10 00:00:00+00:00,288,16,158,21
2024-05-11 00:00:00+00:00,13,9,131,23
2024-05-12 00:00:00+00:00,8,8,110,16
2024-05-13 00:00:00+00:00,52,16,264,25
2024-05-14 00:00:00+00:00,220,11,209,37
