url_path,views_total,views_unique
/mathesar-foundation/mathesar,279,187
/mathesar-foundation/mathesar/issues,123,31
/mathesar-foundation/mathesar/pulls,94,12
/mathesar-foundation/mathesar/discussions,51,8
/mathesar-foundation/mathesar/tree/develop/mathesar,32,10
/mathesar-foundation/mathesar/tree/develop/db,26,10
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,26,8
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,19,4
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,15,5
/mathesar-foundation/mathesar/issues/3516,15,2
