time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-17 00:00:00+00:00,112,64,96,43
2026-02-18 00:00:00+00:00,129,91,91,48
2026-02-19 00:00:00+00:00,255,90,234,66
2026-02-20 00:00:00+00:00,263,91,113,59
2026-02-21 00:00:00+00:00,148,91,63,28
2026-02-22 00:00:00+00:00,146,75,47,28
2026-02-23 00:00:00+00:00,91,66,114,48
2026-02-24 00:00:00+00:00,56,51,124,47
2026-02-25 00:00:00+00:00,39,16,98,34
2026-02-26 00:00:00+00:00,25,21,130,45
2026-02-27 00:00:00+00:00,16,10,173,52
2026-02-28 00:00:00+00:00,64,33,69,30
2026-03-01 00:00:00+00:00,208,52,51,23
2026-03-02 00:00:00+00:00,75,46,128,54
