url_path,views_total,views_unique
/mathesar-foundation/mathesar,337,207
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,124,14
/mathesar-foundation/mathesar/issues,94,49
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,44,5
/mathesar-foundation/mathesar/tree/develop/mathesar_ui,33,9
/mathesar-foundation/mathesar/pulls,32,13
/mathesar-foundation/mathesar/issues/3444,22,9
/mathesar-foundation/mathesar/tree/develop/mathesar_ui/src,20,6
/mathesar-foundation/mathesar/discussions,17,4
/mathesar-foundation/mathesar/labels,15,8
