url_path,views_total,views_unique
/mathesar-foundation/mathesar,322,224
/mathesar-foundation/mathesar/pulls,198,11
/mathesar-foundation/mathesar/issues,158,43
/mathesar-foundation/mathesar/issues/3639,51,4
/mathesar-foundation/mathesar/pull/3769,37,2
/mathesar-foundation/mathesar/blob/develop/CONTRIBUTING.md,31,10
/mathesar-foundation/mathesar/issues/2987,30,22
/mathesar-foundation/mathesar/tree/develop/mathesar,21,7
/mathesar-foundation/mathesar/blob/develop/DEVELOPER_GUIDE.md,21,3
/mathesar-foundation/mathesar/pull/3755,21,2
